subject,group,control,period,product,bid,policy,shock,female,age,bmi
2865829,2860002,0,5,chocolate,100,TRUE,TRUE,1,50,21.2305720237141
2865829,2860002,0,6,chocolate,110,TRUE,FALSE,1,50,21.2305720237141
2865829,2860002,0,7,chocolate,110,TRUE,FALSE,1,50,21.2305720237141
2865829,2860002,0,8,chocolate,100,TRUE,FALSE,1,50,21.2305720237141
2866155,2860003,0,1,chocolate,159,FALSE,FALSE,1,30,22.038567493113
2866155,2860003,0,2,chocolate,110,FALSE,FALSE,1,30,22.038567493113
2866155,2860003,0,3,chocolate,110,FALSE,FALSE,1,30,22.038567493113
2866155,2860003,0,4,chocolate,80,FALSE,FALSE,1,30,22.038567493113
2866155,2860003,0,5,chocolate,80,TRUE,TRUE,1,30,22.038567493113
2866155,2860003,0,6,chocolate,80,TRUE,FALSE,1,30,22.038567493113
2866155,2860003,0,7,chocolate,80,TRUE,FALSE,1,30,22.038567493113
2866155,2860003,0,8,chocolate,80,TRUE,FALSE,1,30,22.038567493113
2866302,2860003,0,1,chocolate,120,FALSE,FALSE,1,40,24.034609838167
2866302,2860003,0,2,chocolate,120,FALSE,FALSE,1,40,24.034609838167
2866302,2860003,0,3,chocolate,120,FALSE,FALSE,1,40,24.034609838167
2866302,2860003,0,4,chocolate,120,FALSE,FALSE,1,40,24.034609838167
2866302,2860003,0,5,chocolate,120,TRUE,TRUE,1,40,24.034609838167
2866302,2860003,0,6,chocolate,120,TRUE,FALSE,1,40,24.034609838167
2866302,2860003,0,7,chocolate,120,TRUE,FALSE,1,40,24.034609838167
2866302,2860003,0,8,chocolate,120,TRUE,FALSE,1,40,24.034609838167
2867188,2860003,0,1,chocolate,20,FALSE,FALSE,1,39,20.703125
2867188,2860003,0,2,chocolate,20,FALSE,FALSE,1,39,20.703125
2867188,2860003,0,3,chocolate,30,FALSE,FALSE,1,39,20.703125
2867188,2860003,0,4,chocolate,20,FALSE,FALSE,1,39,20.703125
2867188,2860003,0,5,chocolate,60,TRUE,TRUE,1,39,20.703125
2867188,2860003,0,6,chocolate,50,TRUE,FALSE,1,39,20.703125
2867188,2860003,0,7,chocolate,40,TRUE,FALSE,1,39,20.703125
2867188,2860003,0,8,chocolate,50,TRUE,FALSE,1,39,20.703125
2867613,2860003,0,1,chocolate,215,FALSE,FALSE,1,43,21.8775510204082
2867613,2860003,0,2,chocolate,175,FALSE,FALSE,1,43,21.8775510204082
2867613,2860003,0,3,chocolate,120,FALSE,FALSE,1,43,21.8775510204082
2867613,2860003,0,4,chocolate,120,FALSE,FALSE,1,43,21.8775510204082
2867613,2860003,0,5,chocolate,215,TRUE,TRUE,1,43,21.8775510204082
2867613,2860003,0,6,chocolate,215,TRUE,FALSE,1,43,21.8775510204082
2867613,2860003,0,7,chocolate,215,TRUE,FALSE,1,43,21.8775510204082
2867613,2860003,0,8,chocolate,215,TRUE,FALSE,1,43,21.8775510204082
2868156,2860004,0,1,chocolate,110,FALSE,FALSE,1,49,21.5138585105239
2868156,2860004,0,2,chocolate,100,FALSE,FALSE,1,49,21.5138585105239
2868156,2860004,0,3,chocolate,100,FALSE,FALSE,1,49,21.5138585105239
2868156,2860004,0,4,chocolate,105,FALSE,FALSE,1,49,21.5138585105239
2868156,2860004,0,5,chocolate,150,TRUE,TRUE,1,49,21.5138585105239
2868156,2860004,0,6,chocolate,120,TRUE,FALSE,1,49,21.5138585105239
2868156,2860004,0,7,chocolate,120,TRUE,FALSE,1,49,21.5138585105239
2868156,2860004,0,8,chocolate,120,TRUE,FALSE,1,49,21.5138585105239
2868919,2860004,0,1,chocolate,178,FALSE,FALSE,1,47,35.5555555555556
2868919,2860004,0,2,chocolate,132,FALSE,FALSE,1,47,35.5555555555556
2868919,2860004,0,3,chocolate,100,FALSE,FALSE,1,47,35.5555555555556
2868919,2860004,0,4,chocolate,100,FALSE,FALSE,1,47,35.5555555555556
2868919,2860004,0,5,chocolate,120,TRUE,TRUE,1,47,35.5555555555556
2868919,2860004,0,6,chocolate,120,TRUE,FALSE,1,47,35.5555555555556
2868919,2860004,0,7,chocolate,120,TRUE,FALSE,1,47,35.5555555555556
2868919,2860004,0,8,chocolate,120,TRUE,FALSE,1,47,35.5555555555556
2869594,2860004,0,1,chocolate,124,FALSE,FALSE,1,52,17.0068027210884
2869594,2860004,0,2,chocolate,114,FALSE,FALSE,1,52,17.0068027210884
2869594,2860004,0,3,chocolate,100,FALSE,FALSE,1,52,17.0068027210884
2869594,2860004,0,4,chocolate,98,FALSE,FALSE,1,52,17.0068027210884
2869594,2860004,0,5,chocolate,128,TRUE,TRUE,1,52,17.0068027210884
2869594,2860004,0,6,chocolate,120,TRUE,FALSE,1,52,17.0068027210884
2869594,2860004,0,7,chocolate,120,TRUE,FALSE,1,52,17.0068027210884
2869594,2860004,0,8,chocolate,120,TRUE,FALSE,1,52,17.0068027210884
2869616,2860004,0,1,chocolate,90,FALSE,FALSE,1,51,24.21875
2869616,2860004,0,2,chocolate,100,FALSE,FALSE,1,51,24.21875
2869616,2860004,0,3,chocolate,100,FALSE,FALSE,1,51,24.21875
2869616,2860004,0,4,chocolate,100,FALSE,FALSE,1,51,24.21875
2869616,2860004,0,5,chocolate,120,TRUE,TRUE,1,51,24.21875
2869616,2860004,0,6,chocolate,125,TRUE,FALSE,1,51,24.21875
2869616,2860004,0,7,chocolate,120,TRUE,FALSE,1,51,24.21875
2869616,2860004,0,8,chocolate,120,TRUE,FALSE,1,51,24.21875
2881961,2880001,1,1,chocolate,110,FALSE,FALSE,0,33,20.5150864789799
2881961,2880001,1,2,chocolate,110,FALSE,FALSE,0,33,20.5150864789799
2881961,2880001,1,3,chocolate,110,FALSE,FALSE,0,33,20.5150864789799
2881961,2880001,1,4,chocolate,110,FALSE,FALSE,0,33,20.5150864789799
2881961,2880001,1,5,chocolate,120,TRUE,TRUE,0,33,20.5150864789799
2881961,2880001,1,6,chocolate,120,TRUE,FALSE,0,33,20.5150864789799
2881961,2880001,1,7,chocolate,120,TRUE,FALSE,0,33,20.5150864789799
2881961,2880001,1,8,chocolate,120,TRUE,FALSE,0,33,20.5150864789799
2882428,2880001,1,1,chocolate,435,FALSE,FALSE,1,29,19.9480597689036
2882428,2880001,1,2,chocolate,501,FALSE,FALSE,1,29,19.9480597689036
2882428,2880001,1,3,chocolate,435,FALSE,FALSE,1,29,19.9480597689036
2882428,2880001,1,4,chocolate,435,FALSE,FALSE,1,29,19.9480597689036
2882428,2880001,1,5,chocolate,458,TRUE,TRUE,1,29,19.9480597689036
2882428,2880001,1,6,chocolate,458,TRUE,FALSE,1,29,19.9480597689036
2882428,2880001,1,7,chocolate,458,TRUE,FALSE,1,29,19.9480597689036
2882428,2880001,1,8,chocolate,458,TRUE,FALSE,1,29,19.9480597689036
2882469,2880001,1,1,chocolate,20,FALSE,FALSE,0,36,23.9394809920521
2882469,2880001,1,2,chocolate,20,FALSE,FALSE,0,36,23.9394809920521
2882469,2880001,1,3,chocolate,20,FALSE,FALSE,0,36,23.9394809920521
2882469,2880001,1,4,chocolate,20,FALSE,FALSE,0,36,23.9394809920521
2882469,2880001,1,5,chocolate,40,TRUE,TRUE,0,36,23.9394809920521
2882469,2880001,1,6,chocolate,40,TRUE,FALSE,0,36,23.9394809920521
2882469,2880001,1,7,chocolate,40,TRUE,FALSE,0,36,23.9394809920521
2882469,2880001,1,8,chocolate,40,TRUE,FALSE,0,36,23.9394809920521
2883569,2880001,1,1,chocolate,100,FALSE,FALSE,0,38,28.734672057202
2883569,2880001,1,2,chocolate,100,FALSE,FALSE,0,38,28.734672057202
2883569,2880001,1,3,chocolate,100,FALSE,FALSE,0,38,28.734672057202
2883569,2880001,1,4,chocolate,100,FALSE,FALSE,0,38,28.734672057202
2883569,2880001,1,5,chocolate,100,TRUE,TRUE,0,38,28.734672057202
2883569,2880001,1,6,chocolate,100,TRUE,FALSE,0,38,28.734672057202
2883569,2880001,1,7,chocolate,100,TRUE,FALSE,0,38,28.734672057202
2883569,2880001,1,8,chocolate,100,TRUE,FALSE,0,38,28.734672057202
2884054,2880002,1,1,chocolate,175,FALSE,FALSE,1,50,21.6441207075963
2884054,2880002,1,2,chocolate,190,FALSE,FALSE,1,50,21.6441207075963
2884054,2880002,1,3,chocolate,170,FALSE,FALSE,1,50,21.6441207075963
2884054,2880002,1,4,chocolate,195,FALSE,FALSE,1,50,21.6441207075963
2884054,2880002,1,5,chocolate,210,TRUE,TRUE,1,50,21.6441207075963
2884054,2880002,1,6,chocolate,220,TRUE,FALSE,1,50,21.6441207075963
2884054,2880002,1,7,chocolate,215,TRUE,FALSE,1,50,21.6441207075963
2884054,2880002,1,8,chocolate,230,TRUE,FALSE,1,50,21.6441207075963
2884415,2880002,1,1,chocolate,90,FALSE,FALSE,0,31,22.8571428571429
2884415,2880002,1,2,chocolate,90,FALSE,FALSE,0,31,22.8571428571429
2884415,2880002,1,3,chocolate,95,FALSE,FALSE,0,31,22.8571428571429
2884415,2880002,1,4,chocolate,90,FALSE,FALSE,0,31,22.8571428571429
2884415,2880002,1,5,chocolate,110,TRUE,TRUE,0,31,22.8571428571429
2884415,2880002,1,6,chocolate,110,TRUE,FALSE,0,31,22.8571428571429
2884415,2880002,1,7,chocolate,110,TRUE,FALSE,0,31,22.8571428571429
2884415,2880002,1,8,chocolate,115,TRUE,FALSE,0,31,22.8571428571429
2885538,2880002,1,1,chocolate,165,FALSE,FALSE,1,31,27.3796646836128
2885538,2880002,1,2,chocolate,165,FALSE,FALSE,1,31,27.3796646836128
2885538,2880002,1,3,chocolate,165,FALSE,FALSE,1,31,27.3796646836128
2885538,2880002,1,4,chocolate,165,FALSE,FALSE,1,31,27.3796646836128
2885538,2880002,1,5,chocolate,195,TRUE,TRUE,1,31,27.3796646836128
2885538,2880002,1,6,chocolate,195,TRUE,FALSE,1,31,27.3796646836128
2885538,2880002,1,7,chocolate,195,TRUE,FALSE,1,31,27.3796646836128
2885538,2880002,1,8,chocolate,195,TRUE,FALSE,1,31,27.3796646836128
2885829,2880002,1,1,chocolate,159,FALSE,FALSE,0,56,28.4081841105685
2885829,2880002,1,2,chocolate,160,FALSE,FALSE,0,56,28.4081841105685
2885829,2880002,1,3,chocolate,169,FALSE,FALSE,0,56,28.4081841105685
2885829,2880002,1,4,chocolate,151,FALSE,FALSE,0,56,28.4081841105685
2885829,2880002,1,5,chocolate,177,TRUE,TRUE,0,56,28.4081841105685
2885829,2880002,1,6,chocolate,180,TRUE,FALSE,0,56,28.4081841105685
2885829,2880002,1,7,chocolate,185,TRUE,FALSE,0,56,28.4081841105685
2885829,2880002,1,8,chocolate,182,TRUE,FALSE,0,56,28.4081841105685
2886155,2880003,1,1,chocolate,105,FALSE,FALSE,0,56,27.1669192713546
2886155,2880003,1,2,chocolate,100,FALSE,FALSE,0,56,27.1669192713546
2886155,2880003,1,3,chocolate,90,FALSE,FALSE,0,56,27.1669192713546
2886155,2880003,1,4,chocolate,85,FALSE,FALSE,0,56,27.1669192713546
2886155,2880003,1,5,chocolate,120,TRUE,TRUE,0,56,27.1669192713546
2886155,2880003,1,6,chocolate,105,TRUE,FALSE,0,56,27.1669192713546
2886155,2880003,1,7,chocolate,104,TRUE,FALSE,0,56,27.1669192713546
2886155,2880003,1,8,chocolate,103,TRUE,FALSE,0,56,27.1669192713546
2886302,2880003,1,1,chocolate,150,FALSE,FALSE,1,24,28.125
2886302,2880003,1,2,chocolate,150,FALSE,FALSE,1,24,28.125
2886302,2880003,1,3,chocolate,150,FALSE,FALSE,1,24,28.125
2886302,2880003,1,4,chocolate,150,FALSE,FALSE,1,24,28.125
2886302,2880003,1,5,chocolate,180,TRUE,TRUE,1,24,28.125
2886302,2880003,1,6,chocolate,180,TRUE,FALSE,1,24,28.125
2886302,2880003,1,7,chocolate,180,TRUE,FALSE,1,24,28.125
2886302,2880003,1,8,chocolate,180,TRUE,FALSE,1,24,28.125
2887188,2880003,1,1,chocolate,113,FALSE,FALSE,1,25,26.0261748958953
2887188,2880003,1,2,chocolate,113,FALSE,FALSE,1,25,26.0261748958953
2887188,2880003,1,3,chocolate,113,FALSE,FALSE,1,25,26.0261748958953
2887188,2880003,1,4,chocolate,113,FALSE,FALSE,1,25,26.0261748958953
2887188,2880003,1,5,chocolate,208,TRUE,TRUE,1,25,26.0261748958953
2887188,2880003,1,6,chocolate,200,TRUE,FALSE,1,25,26.0261748958953
2887188,2880003,1,7,chocolate,200,TRUE,FALSE,1,25,26.0261748958953
2887188,2880003,1,8,chocolate,200,TRUE,FALSE,1,25,26.0261748958953
2887613,2880003,1,1,chocolate,100,FALSE,FALSE,1,53,29.296875
2887613,2880003,1,2,chocolate,50,FALSE,FALSE,1,53,29.296875
2887613,2880003,1,3,chocolate,40,FALSE,FALSE,1,53,29.296875
2887613,2880003,1,4,chocolate,50,FALSE,FALSE,1,53,29.296875
2887613,2880003,1,5,chocolate,100,TRUE,TRUE,1,53,29.296875
2887613,2880003,1,6,chocolate,50,TRUE,FALSE,1,53,29.296875
2887613,2880003,1,7,chocolate,30,TRUE,FALSE,1,53,29.296875
2887613,2880003,1,8,chocolate,40,TRUE,FALSE,1,53,29.296875
2888156,2880004,1,1,chocolate,185,FALSE,FALSE,1,48,25.0995015956112
2888156,2880004,1,2,chocolate,185,FALSE,FALSE,1,48,25.0995015956112
2888156,2880004,1,3,chocolate,185,FALSE,FALSE,1,48,25.0995015956112
2888156,2880004,1,4,chocolate,185,FALSE,FALSE,1,48,25.0995015956112
2888156,2880004,1,5,chocolate,255,TRUE,TRUE,1,48,25.0995015956112
2888156,2880004,1,6,chocolate,255,TRUE,FALSE,1,48,25.0995015956112
2888156,2880004,1,7,chocolate,255,TRUE,FALSE,1,48,25.0995015956112
2888156,2880004,1,8,chocolate,255,TRUE,FALSE,1,48,25.0995015956112
2888919,2880004,1,1,chocolate,95,FALSE,FALSE,1,56,19.1953027964922
2888919,2880004,1,2,chocolate,99,FALSE,FALSE,1,56,19.1953027964922
2888919,2880004,1,3,chocolate,102,FALSE,FALSE,1,56,19.1953027964922
2888919,2880004,1,4,chocolate,98,FALSE,FALSE,1,56,19.1953027964922
2888919,2880004,1,5,chocolate,105,TRUE,TRUE,1,56,19.1953027964922
2888919,2880004,1,6,chocolate,110,TRUE,FALSE,1,56,19.1953027964922
2888919,2880004,1,7,chocolate,114,TRUE,FALSE,1,56,19.1953027964922
2888919,2880004,1,8,chocolate,120,TRUE,FALSE,1,56,19.1953027964922
2889594,2880004,1,1,chocolate,595,FALSE,FALSE,1,56,22.8373702422145
2889594,2880004,1,2,chocolate,612,FALSE,FALSE,1,56,22.8373702422145
2889594,2880004,1,3,chocolate,610,FALSE,FALSE,1,56,22.8373702422145
2889594,2880004,1,4,chocolate,610,FALSE,FALSE,1,56,22.8373702422145
2889594,2880004,1,5,chocolate,622,TRUE,TRUE,1,56,22.8373702422145
2889594,2880004,1,6,chocolate,640,TRUE,FALSE,1,56,22.8373702422145
2889594,2880004,1,7,chocolate,640,TRUE,FALSE,1,56,22.8373702422145
2889594,2880004,1,8,chocolate,640,TRUE,FALSE,1,56,22.8373702422145
2889616,2880004,1,1,chocolate,210,FALSE,FALSE,0,37,22.8373702422145
2889616,2880004,1,2,chocolate,210,FALSE,FALSE,0,37,22.8373702422145
2889616,2880004,1,3,chocolate,210,FALSE,FALSE,0,37,22.8373702422145
2889616,2880004,1,4,chocolate,200,FALSE,FALSE,0,37,22.8373702422145
2889616,2880004,1,5,chocolate,240,TRUE,TRUE,0,37,22.8373702422145
2889616,2880004,1,6,chocolate,250,TRUE,FALSE,0,37,22.8373702422145
2889616,2880004,1,7,chocolate,240,TRUE,FALSE,0,37,22.8373702422145
2889616,2880004,1,8,chocolate,250,TRUE,FALSE,0,37,22.8373702422145
2911961,2910001,1,1,wine,400,FALSE,FALSE,0,47,29.0367377856331
2911961,2910001,1,2,wine,450,FALSE,FALSE,0,47,29.0367377856331
2911961,2910001,1,3,wine,400,FALSE,FALSE,0,47,29.0367377856331
2911961,2910001,1,4,wine,400,FALSE,FALSE,0,47,29.0367377856331
2911961,2910001,1,5,wine,600,TRUE,TRUE,0,47,29.0367377856331
2911961,2910001,1,6,wine,650,TRUE,FALSE,0,47,29.0367377856331
2911961,2910001,1,7,wine,600,TRUE,FALSE,0,47,29.0367377856331
2911961,2910001,1,8,wine,600,TRUE,FALSE,0,47,29.0367377856331
2912428,2910001,1,1,wine,190,FALSE,FALSE,1,26,21.7993079584775
2912428,2910001,1,2,wine,190,FALSE,FALSE,1,26,21.7993079584775
2912428,2910001,1,3,wine,190,FALSE,FALSE,1,26,21.7993079584775
2912428,2910001,1,4,wine,190,FALSE,FALSE,1,26,21.7993079584775
2912428,2910001,1,5,wine,190,TRUE,TRUE,1,26,21.7993079584775
2912428,2910001,1,6,wine,190,TRUE,FALSE,1,26,21.7993079584775
2912428,2910001,1,7,wine,190,TRUE,FALSE,1,26,21.7993079584775
2912428,2910001,1,8,wine,190,TRUE,FALSE,1,26,21.7993079584775
2912469,2910001,1,1,wine,500,FALSE,FALSE,1,68,23.1404958677686
2912469,2910001,1,2,wine,500,FALSE,FALSE,1,68,23.1404958677686
2912469,2910001,1,3,wine,550,FALSE,FALSE,1,68,23.1404958677686
2912469,2910001,1,4,wine,575,FALSE,FALSE,1,68,23.1404958677686
2912469,2910001,1,5,wine,550,TRUE,TRUE,1,68,23.1404958677686
2912469,2910001,1,6,wine,475,TRUE,FALSE,1,68,23.1404958677686
2912469,2910001,1,7,wine,475,TRUE,FALSE,1,68,23.1404958677686
2912469,2910001,1,8,wine,480,TRUE,FALSE,1,68,23.1404958677686
2913569,2910001,1,1,wine,345,FALSE,FALSE,0,56,25.1023913330691
2913569,2910001,1,2,wine,320,FALSE,FALSE,0,56,25.1023913330691
2913569,2910001,1,3,wine,310,FALSE,FALSE,0,56,25.1023913330691
2913569,2910001,1,4,wine,290,FALSE,FALSE,0,56,25.1023913330691
2913569,2910001,1,5,wine,300,TRUE,TRUE,0,56,25.1023913330691
2913569,2910001,1,6,wine,310,TRUE,FALSE,0,56,25.1023913330691
2913569,2910001,1,7,wine,320,TRUE,FALSE,0,56,25.1023913330691
2913569,2910001,1,8,wine,330,TRUE,FALSE,0,56,25.1023913330691
2914054,2910002,1,1,wine,410,FALSE,FALSE,1,43,20.6611570247934
2914054,2910002,1,2,wine,400,FALSE,FALSE,1,43,20.6611570247934
2914054,2910002,1,3,wine,415,FALSE,FALSE,1,43,20.6611570247934
2914054,2910002,1,4,wine,440,FALSE,FALSE,1,43,20.6611570247934
2914054,2910002,1,5,wine,580,TRUE,TRUE,1,43,20.6611570247934
2914054,2910002,1,6,wine,586,TRUE,FALSE,1,43,20.6611570247934
2914054,2910002,1,7,wine,587,TRUE,FALSE,1,43,20.6611570247934
2914054,2910002,1,8,wine,588,TRUE,FALSE,1,43,20.6611570247934
2914415,2910002,1,1,wine,350,FALSE,FALSE,1,30,22.4081789853296
2914415,2910002,1,2,wine,350,FALSE,FALSE,1,30,22.4081789853296
2914415,2910002,1,3,wine,350,FALSE,FALSE,1,30,22.4081789853296
2914415,2910002,1,4,wine,500,FALSE,FALSE,1,30,22.4081789853296
2914415,2910002,1,5,wine,700,TRUE,TRUE,1,30,22.4081789853296
2914415,2910002,1,6,wine,700,TRUE,FALSE,1,30,22.4081789853296
2914415,2910002,1,7,wine,700,TRUE,FALSE,1,30,22.4081789853296
2914415,2910002,1,8,wine,700,TRUE,FALSE,1,30,22.4081789853296
2915538,2910002,1,1,wine,452,FALSE,FALSE,0,63,25.5593291551416
2915538,2910002,1,2,wine,485,FALSE,FALSE,0,63,25.5593291551416
2915538,2910002,1,3,wine,425,FALSE,FALSE,0,63,25.5593291551416
2915538,2910002,1,4,wine,435,FALSE,FALSE,0,63,25.5593291551416
2915538,2910002,1,5,wine,530,TRUE,TRUE,0,63,25.5593291551416
2915538,2910002,1,6,wine,540,TRUE,FALSE,0,63,25.5593291551416
2915538,2910002,1,7,wine,535,TRUE,FALSE,0,63,25.5593291551416
2915538,2910002,1,8,wine,550,TRUE,FALSE,0,63,25.5593291551416
2915829,2910002,1,1,wine,350,FALSE,FALSE,1,55,24.8357634994392
2915829,2910002,1,2,wine,350,FALSE,FALSE,1,55,24.8357634994392
2915829,2910002,1,3,wine,350,FALSE,FALSE,1,55,24.8357634994392
2915829,2910002,1,4,wine,350,FALSE,FALSE,1,55,24.8357634994392
2915829,2910002,1,5,wine,500,TRUE,TRUE,1,55,24.8357634994392
2915829,2910002,1,6,wine,500,TRUE,FALSE,1,55,24.8357634994392
2915829,2910002,1,7,wine,500,TRUE,FALSE,1,55,24.8357634994392
2915829,2910002,1,8,wine,500,TRUE,FALSE,1,55,24.8357634994392
2916155,2910003,1,1,wine,230,FALSE,FALSE,1,65,24.3823729785937
2916155,2910003,1,2,wine,250,FALSE,FALSE,1,65,24.3823729785937
2916155,2910003,1,3,wine,250,FALSE,FALSE,1,65,24.3823729785937
2916155,2910003,1,4,wine,250,FALSE,FALSE,1,65,24.3823729785937
2916155,2910003,1,5,wine,250,TRUE,TRUE,1,65,24.3823729785937
2916155,2910003,1,6,wine,260,TRUE,FALSE,1,65,24.3823729785937
2916155,2910003,1,7,wine,260,TRUE,FALSE,1,65,24.3823729785937
2916155,2910003,1,8,wine,260,TRUE,FALSE,1,65,24.3823729785937
2916302,2910003,1,1,wine,110,FALSE,FALSE,0,57,21.4346093466973
2916302,2910003,1,2,wine,105,FALSE,FALSE,0,57,21.4346093466973
2916302,2910003,1,3,wine,105,FALSE,FALSE,0,57,21.4346093466973
2916302,2910003,1,4,wine,105,FALSE,FALSE,0,57,21.4346093466973
2916302,2910003,1,5,wine,105,TRUE,TRUE,0,57,21.4346093466973
2916302,2910003,1,6,wine,105,TRUE,FALSE,0,57,21.4346093466973
2916302,2910003,1,7,wine,105,TRUE,FALSE,0,57,21.4346093466973
2916302,2910003,1,8,wine,105,TRUE,FALSE,0,57,21.4346093466973
2917188,2910003,1,1,wine,215,FALSE,FALSE,1,33,34.6020761245675
2917188,2910003,1,2,wine,200,FALSE,FALSE,1,33,34.6020761245675
2917188,2910003,1,3,wine,240,FALSE,FALSE,1,33,34.6020761245675
2917188,2910003,1,4,wine,150,FALSE,FALSE,1,33,34.6020761245675
2917188,2910003,1,5,wine,230,TRUE,TRUE,1,33,34.6020761245675
2917188,2910003,1,6,wine,200,TRUE,FALSE,1,33,34.6020761245675
2917188,2910003,1,7,wine,200,TRUE,FALSE,1,33,34.6020761245675
2917188,2910003,1,8,wine,200,TRUE,FALSE,1,33,34.6020761245675
2917613,2910003,1,1,wine,250,FALSE,FALSE,1,48,20.5049339997437
2917613,2910003,1,2,wine,200,FALSE,FALSE,1,48,20.5049339997437
2917613,2910003,1,3,wine,200,FALSE,FALSE,1,48,20.5049339997437
2917613,2910003,1,4,wine,250,FALSE,FALSE,1,48,20.5049339997437
2917613,2910003,1,5,wine,250,TRUE,TRUE,1,48,20.5049339997437
2917613,2910003,1,6,wine,250,TRUE,FALSE,1,48,20.5049339997437
2917613,2910003,1,7,wine,250,TRUE,FALSE,1,48,20.5049339997437
2917613,2910003,1,8,wine,250,TRUE,FALSE,1,48,20.5049339997437
2918156,2910004,1,1,wine,210,FALSE,FALSE,0,64,32.8466063483532
2918156,2910004,1,2,wine,205,FALSE,FALSE,0,64,32.8466063483532
2918156,2910004,1,3,wine,200,FALSE,FALSE,0,64,32.8466063483532
2918156,2910004,1,4,wine,200,FALSE,FALSE,0,64,32.8466063483532
2918156,2910004,1,5,wine,195,TRUE,TRUE,0,64,32.8466063483532
2918156,2910004,1,6,wine,200,TRUE,FALSE,0,64,32.8466063483532
2918156,2910004,1,7,wine,200,TRUE,FALSE,0,64,32.8466063483532
2918156,2910004,1,8,wine,195,TRUE,FALSE,0,64,32.8466063483532
2918919,2910004,1,1,wine,250,FALSE,FALSE,1,35,20.7612456747405
2918919,2910004,1,2,wine,250,FALSE,FALSE,1,35,20.7612456747405
2918919,2910004,1,3,wine,250,FALSE,FALSE,1,35,20.7612456747405
2918919,2910004,1,4,wine,200,FALSE,FALSE,1,35,20.7612456747405
2918919,2910004,1,5,wine,250,TRUE,TRUE,1,35,20.7612456747405
2918919,2910004,1,6,wine,250,TRUE,FALSE,1,35,20.7612456747405
2918919,2910004,1,7,wine,250,TRUE,FALSE,1,35,20.7612456747405
2918919,2910004,1,8,wine,250,TRUE,FALSE,1,35,20.7612456747405
2919594,2910004,1,1,wine,229,FALSE,FALSE,0,40,19.5918367346939
2919594,2910004,1,2,wine,229,FALSE,FALSE,0,40,19.5918367346939
2919594,2910004,1,3,wine,219,FALSE,FALSE,0,40,19.5918367346939
2919594,2910004,1,4,wine,219,FALSE,FALSE,0,40,19.5918367346939
2919594,2910004,1,5,wine,229,TRUE,TRUE,0,40,19.5918367346939
2919594,2910004,1,6,wine,229,TRUE,FALSE,0,40,19.5918367346939
2919594,2910004,1,7,wine,229,TRUE,FALSE,0,40,19.5918367346939
2919594,2910004,1,8,wine,229,TRUE,FALSE,0,40,19.5918367346939
2919616,2910004,1,1,wine,200,FALSE,FALSE,0,55,22.4913494809689
2919616,2910004,1,2,wine,190,FALSE,FALSE,0,55,22.4913494809689
